contentsid;label;contentscd;title;regioncd_value;regioncd_label;region1cd_value;region1cd_label;region2cd_value;region2cd_label;tag
CONT_000000000501002;숙박;c3;웨스티하우스;4;남부;region2;서귀포시;23;안덕;통나무집,펜션,휴양펜션,반려동물보호소,독채,바비큐,가족,통나무집민박,정원,주방기구,반려동물동반입장,반려동물,반려동물동반_숙소,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,유도및안내시설,경보및피난시설,아주어려움,동반가능,바베큐장
CNTS_200000000011919;관광지;c1;감귤박물관 월라봉 산책로 - 생이소리길;4;남부;region2;서귀포시;21;서귀포시내;부모,커플,맑음,휴식/힐링
CNTS_200000000014736;음식점;c4;램앤블랙;1;북부;region1;제주시;15;조천;교래리,양고기,프렌치랙,흑돼지,오겹살,고량주,사케,하이볼,양고기구이,흑돼지오겹살
CNTS_200000000014726;음식점;c4;명도암생이소리;1;북부;region1;제주시;11;제주시내;제주시내,봉개,향토음식점,옥돔정식,전복뚝배기,성게미역국,옥돔정식
CNTS_200000000010315;축제/행사;c5;2024 제주 식품대전 with 한중일 맥주축제;4;남부;region2;서귀포시;24;중문;식품,음식,축제,음식축제,향토음식,행사
CNTS_000000000018380;음식점;c4;만원의행복;1;북부;region1;제주시;11;제주시내;회,횟집,자연산회,지리,구이,음식,해산물,2022고메페스타,모둠회,생선찜,꽃게찜,튀김,알밥,생선까스,지리탕,물회,회덮밥,생선구이
CNTS_200000000012607;음식점;c4;델문도로스터스;1;북부;region1;제주시;11;제주시내;구제주,델문도,드립커피,음식,카페,콜드브루,에스프레소,아메리카노,카페라떼,아인슈페너,바닐라라떼,딸기라떼,초코라떼,라떼,에이드,스무디,딸기스무디,망고스무디,주스,과일주스,차,레몬차,허브티,페퍼민트,캐모마일,얼그레이,루이보스,모히또,술,칵테일,코로나,호가든,공용주차장,화장실,무료WIFI,흡연구역,소보로아인슈페너,소보루녹차라떼,베이커리,어린이출입가능,불가능
CNTS_000000000019935;숙박;c3;제주조이랜드;1;북부;region1;제주시;12;애월;휴식,숙소,휴양펜션,펜션,독채,가족,단체여행객,온돌방,바비큐,교통,해수욕장,자연학습장,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,음료대,유도및안내시설,경보및피난시설,아주어려움
CNTS_300000000012843;음식점;c4;24시 뼈다귀탕;1;북부;region1;제주시;11;제주시내;연동,감자탕,뼈감탕
CNTS_000000000021086;숙박;c3;루체빌;4;남부;region2;서귀포시;23;안덕;콘도,숙소,리조트,단체여행객,주차장,수영장,노천온천,공공와이파이존,무장애여행,안전여행스탬프,무장애관광,공용주차장,화장실,편의점,단독접근가능,장애인전용주차장,어려움
CNTS_000000000018234;숙박;c3;캐빈타운;1;북부;region1;제주시;12;애월;펜션,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,편의점,음료대,유도및안내시설,경보및피난시설,아주어려움
CNTS_200000000013093;음식점;c4;인카페온더비치;2;동부;region1;제주시;16;구좌;한동,불멍,바베큐,캠핑,음식,식당,아메리카노,카페라떼,바닐라라떼,헤이즐넛라떼,카라멜마끼아또,아인슈페너,아포가토,초코라떼,핫초코,녹차라떼,밀크티,고구마라떼,유자차,생강차,레몬차,자몽차,홍차,허브티,아이스티,에이드,딸기라떼,레몬에이드,자몽에이드,모히또,자몽주스,오렌지주스,공용주차장,화장실,무료WIFI,아메리카노,아인슈페너,수제차,어린이출입가능,가능
CNTS_200000000011093;테마여행;c6;[같이가치 제주여행] 01. 다채로운 바람을 만나는 여행;2;동부;region1;제주시;16;구좌;부모,커플,혼자,친구,아이,경관/포토,사계절,청년,중/장년,노년,포토스팟,같이가치,무장애여행
CNTS_300000000012986;음식점;c4;코리코카페 제주;2;동부;region1;제주시;16;구좌;커플,혼자,친구,아이,흐림,비.눈,사계절,휴식/치유,지브리카페
CNTS_200000000012213;테마여행;c6;비짓제주와 함께하는 같이가치 추천코스 <빈칸채우기 이벤트>;2;동부;region1;제주시;16;구좌;같이가치,이벤트,빈칸채우기,무장애
CONT_000000000501291;음식점;c4;승범이네집;1;북부;region1;제주시;11;제주시내;자연산회,횟집,매운탕,돔지리,음식,회,한식,다금바리,초밥,해산물,모듬회,방어,방어회,무장애관광,착한가격업소,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,음료대,유도및안내시설,경보및피난시설,단차없음,어려움,착한가격업소
CNTS_200000000011141;테마여행;c6;[같이가치 제주여행] 08. 소소하지만 확실한 행복, 제주의 서쪽 해안길을 따라;1;북부;region1;제주시;11;제주시내;부모,커플,친구,혼자,아이,경관/포토,휴식/힐링,체험관광,쇼핑,사계절,청년,중/장년,노년,포토스팟,같이가치,무장애여행
CNTS_000000000020241;숙박;c3;제주샘모루펜션;4;남부;region2;서귀포시;21;서귀포시내;휴식,숙소,휴양펜션,펜션,바비큐,해수욕장,한옥,가족,단체여행객,체험,공용주차장,현금결제,카드결제,화장실,무료WIFI,편의점,유도및안내시설,경보및피난시설
CNTS_200000000014661;음식점;c4;꽃밥;1;북부;region1;제주시;12;애월;애월,곽지,백반,가정식,들깨수제비,비빔밥,꽃밥정식,삼색들깨수제비,야채비빔밥
CNTS_200000000009484;관광지;c1;한국건강관리협회 제주특별자치도부;1;북부;region1;제주시;11;제주시내;의료관광
CNTS_300000000012795;관광지;c1;제이원카트클럽;1;북부;region1;제주시;11;제주시내;친구,아이,맑음,체험관광,액티비티,스릴,반려동물동반가능,양궁,볼링,1시간미만
CNTS_000000000020964;관광지;c1;고내리포구;1;북부;region1;제주시;12;애월;부모,커플,혼자,친구,해변,올레,아주어려움
CNTS_000000000001112;음식점;c4;올랭이와물꾸럭;3;서부;region2;서귀포시;22;대정;해물,방어회,방어찜,감귤김치,음식,방어,문어,문어숙회,문어덮밥,문어삼합,공용주차장,현금결제,카드결제,화장실,음료대,유도및안내시설,경보및피난시설,아주어려움
CNTS_000000000021083;음식점;c4;더화원;1;북부;region1;제주시;11;제주시내;갈치조림,갈치구이,한식,공용주차장,현금결제,카드결제,화장실,아주어려움,가능
CONT_000000000500819;숙박;c3;뉴그린모텔;2;동부;region2;서귀포시;26;표선;모텔,공용주차장,현금결제,카드결제,화장실,무료WIFI,경보및피난시설,아주어려움
CNTS_200000000008043;관광지;c1;신산공원;1;북부;region1;제주시;11;제주시내;아이,걷기/등산,휴식/힐링,테마공원,화장실
CONT_000000000500627;관광지;c1;최영장군사당;1;북부;region3;섬 속의 섬;32;추자도;문화유적지,흐림,가을,자연경관,문화관광,역사유적,어트랙션
CNTS_200000000012678;음식점;c4;풀베개;4;남부;region2;서귀포시;23;안덕;커피,디저트,카페,제주카페,안덕면카페,음식,에스프레소,에스프레소콘파냐,아메리카노,플랫화이트,카페라떼,바닐라라떼,아포가토,딸기라떼,녹차라떼,식혜,아이스티,라떼,차,녹차,홍차,유자차,에이드,망고에이드,레몬에이드,자몽에이드,술,와인,위스키,빵,크로아상,에그타르트,마들렌,공용주차장,화장실,무료WIFI,스윗풀베개,마음,어린이출입불가,불가능
CONT_000000000500933;숙박;c3;성산풀하우스;2;동부;region2;서귀포시;17;성산;펜션,휴양펜션,가족,독채,바비큐,반려동물보호소,공공와이파이존,단체여행객,해수욕장,온돌방,반려동물동반입장,반려동물,무장애관광,반려동물동반_숙소,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,음료대,유도및안내시설,경보및피난시설,단차없음,어려움
CONT_000000000501106;숙박;c3;풍경호텔(풍경관광호텔);4;남부;region2;서귀포시;21;서귀포시내;호텔,숙소,관광호텔,단체여행객,주차장,공공와이파이존,자연경관,해변,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,편의점,유도및안내시설,경보및피난시설,아주어려움
CNTS_200000000009134;숙박;c3;신등대민박;1;북부;region3;섬 속의 섬;32;추자도;낚시출조,선상관광,갯바당체험,추자도,화장실,무료WIFI,편의점,카드결제,현금결제,없음,동반불가능,유료제공,전체금연,없음,운행안함
CNTS_000000000019394;숙박;c3;한라하이츠펜션;4;남부;region2;서귀포시;21;서귀포시내;휴식,숙소,휴양펜션,펜션,독채,단체여행객,바비큐,온돌방,수영장,공공와이파이존,자연경관,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,편의점,유도및안내시설,경보및피난시설,아주어려움
CNTS_200000000010800;관광지;c1;마라도 섬투어;3;서부;region2;서귀포시;22;대정;겨울,마라도
CNTS_300000000012648;음식점;c4;금능제면소;3;서부;region1;제주시;13;한림;보말칼국수,보말죽,보말비빔밥,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페,공용주차장,화장실,무료WIFI,어린이출입가능,가능
CNTS_000000000019345;숙박;c3;제주돌집2호점 (스코리아);2;동부;region1;제주시;16;구좌;휴식,숙소,펜션,휴양펜션,민박,돌집,돌담풍경마을,고향민박,공용주차장,현금결제,화장실,무료WIFI,흡연구역,유도및안내시설,경보및피난시설,아주어려움,지오브랜드
CNTS_200000000012707;음식점;c4;서서방 숯불닭갈비 연동본점;1;북부;region1;제주시;11;제주시내;누웨마루,숯불닭갈비,양념갈비,음식,식당,닭갈비,양념닭갈비,양념숯불닭갈비,막국수,흑돼지김치찌개,된장찌개,소금구이닭갈비,닭목살구이,안심,안창살,닭연골구이,야채모듬구이,공용주차장,화장실,무료WIFI,흡연구역,엘리베이터,양념숯불닭갈비,소금구이,흑돼지양념갈비,어린이출입가능,가능
CNTS_200000000013786;숙박;c3;제주리시온관광호텔;2;동부;region2;서귀포시;26;표선;숙소,1성급
CNTS_200000000015450;테마여행;c6;제주오름 여행 <아부오름 감성 피크닉>;2;동부;region2;서귀포시;26;표선;제주감성여행,오름여행,제주피크닉,오름피크닉,제주오름,아부오름
CNTS_200000000008916;관광지;c1;올레캠프 본점 알파캠프;4;남부;region2;서귀포시;21;서귀포시내;커플,혼자,친구,휴식/힐링,체험관광,액티비티,청년,휴식/치유,자연경관,체험,레저/체험,캠핑,캠핑장,언택트,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,편의점,음료대,유도및안내시설,경보및피난시설,카드결제,현금결제,영어,단독접근가능,단차없음,시각장애인접근성,저상버스접근가능,장애인화장실,승강기,장애인전용주차장,쉬움,실내+실외,중,3시간이상
CNTS_200000000007671;숙박;c3;제주해나루;4;남부;region2;서귀포시;21;서귀포시내;해나루,안전인증숙소,공용주차장,현금결제,카드결제,화장실,무료WIFI,경보및피난시설,카드결제,현금결제,어려움,없음,동반불가능,없음,전체금연,인터넷,유아욕조,없음,운행안함
CNTS_300000000015960;음식점;c4;싸이공레시피;1;북부;region1;제주시;12;애월;애월,하귀리,쌀국수,베트남음식,쓰어다,퍼보,분보훼,분보싸오,껌승
CNTS_300000000016083;관광지;c1;키아나 요가;4;남부;region2;서귀포시;23;안덕;요가,산방산,사계해변,힐링,수련,명상,러닝홀리데이인제주
CNTS_200000000009856;음식점;c4;탭룸3029;1;북부;region1;제주시;11;제주시내;미국,양식,가정식,미국남부,음식,수제맥주,미트볼파스타,크림파스타,식당,돈까스,카프레제샐러드,베이컨또띠아피자,스테이크,와인
CONT_000000000500978;숙박;c3;연이네다락방 게스트하우스;2;동부;region1;제주시;16;구좌;숙박,공용주차장,현금결제,카드결제,무료WIFI,음료대,유도및안내시설,경보및피난시설,아주어려움
CONT_000000000501183;음식점;c4;깜돈 흑돼지;1;북부;region1;제주시;11;제주시내;흑돼지,한식,음식,오겹살,목살,가브리살,항정살,청국장,착한가격업소,공용주차장,현금결제,카드결제,화장실,음료대,아주어려움,착한가격업소
CNTS_300000000012714;관광지;c1;마이애미함독카페;1;북부;region1;제주시;15;조천;애견펜션,애견유치원,반려동물전용수영장,반려동물,반려동물동반입장,혼저옵서개,반려동물공간_기타
CONT_000000000500040;관광지;c1;걸매생태공원;4;남부;region2;서귀포시;21;서귀포시내;폭포,계곡,휴식/힐링,맑음,가을,자연경관,동백,매화,물놀이,공용주차장,화장실,음료대,유도및안내시설,아주어려움
CNTS_300000000015636;음식점;c4;델문도 김녕;2;동부;region1;제주시;16;구좌;구좌읍,김녕,바당라떼,착즙주스,밀크티,크림라떼,핸드드립,아이스크림,디저트,모카번,브라우니,크로와상,김녕바당라떼
CNTS_200000000007465;관광지;c1;쁘램 요가;1;북부;region1;제주시;11;제주시내;혼자,휴식/힐링,요가,플라잉요가,메디컬요가,빈야사요가,하타요가,테랍툴요가,어트랙션,공용주차장,현금결제,카드결제,화장실,카드결제,현금결제,체험,플라잉요가,메디컬요가,빈야사요가,테랍툴요가,하타요가,1~2시간
CNTS_000000000022516;관광지;c1;월정리해안도로;2;동부;region1;제주시;16;구좌;해변,드라이브,커플,맑음,여름,자연경관,제주명품42,포토스팟,제주7대도로
CNTS_200000000012752;음식점;c4;서유기마라탕;4;남부;region2;서귀포시;23;안덕;마라탕,마라샹궈,꿔바로우,중식,제주신화월드맛집,음식,식당,제주신화월드,만두,군만두,메밀전병,마파두부,부추계란볶음,새우볶음밥,볶음밥,볶음면,쇠고기볶음면,덮밥,야채볶음밥,무장애관광,공용주차장,화장실,무료WIFI,장애인전용주차장,마라탕,마라샹궈,꿔바로우,어린이출입가능,가능
CNTS_200000000014686;음식점;c4;아트인명도암;1;북부;region1;제주시;11;제주시내;제주시,중산간,봉개동,치아바타,깜빠뉴,식빵,샌드위치,치아바타,깜빠뉴,호두식빵샌드위치
